Link,precio,expensas,Barrio,Sup. cubierta,Antiguedad,Baños,Ambientes,Disposición,Orientación,Dormitorios,Toilettes,Estado,Cocheras,Apto profesional,Permite mascota,Moneda,Total,Barrio_simplificado,m2,precio_m2,expensas_ratio,amb_m2,Antig_binned,log_total
https://www.argenprop.com/departamento-alquiler--18245804,480000.0,95000.0,"Barracas, Capital Federal",33.0,40.0,,2.0,Lateral,Norte,1.0,,Excelente,,,,$,575000.0,Barracas,33.0,17424.242424242424,0.1652173913043478,0.0606060606060606,21-40,13.26212705890841
https://www.argenprop.com/departamento-alquiler--18246097,900000.0,338000.0,"Barracas, Capital Federal",50.0,,1.0,2.0,Contra frente,,1.0,,,1.0,,,$,1238000.0,Barracas,50.0,24760.0,0.2730210016155089,0.04,,14.029008539980795
https://www.argenprop.com/departamento-alquiler--18247632,943650.0,0.0,"Barracas, Capital Federal",102.0,4.0,1.0,3.0,Frente,Norte,2.0,,,1.0,,,USD,943650.0,Barracas,102.0,9251.470588235294,0.0,0.0294117647058823,1-5,13.75751167338066
https://www.argenprop.com/departamento-alquiler--18278155,550000.0,94000.0,"Barracas, Capital Federal",39.0,,1.0,2.0,Interno,Noreste,1.0,,Excelente,,,,$,644000.0,Barracas,39.0,16512.82051282051,0.1459627329192546,0.0512820512820512,,13.375455557880317
https://www.argenprop.com/departamento-alquiler--18261112,450000.0,180000.0,"Barracas, Capital Federal",30.0,,1.0,2.0,Interno,Norte,1.0,,Excelente,,,,$,630000.0,Barracas,30.0,21000.0,0.2857142857142857,0.0666666666666666,,13.353476685668044
https://www.argenprop.com/departamento-alquiler--18291944,380000.0,110000.0,"Barracas, Capital Federal",30.0,10.0,1.0,,Frente,,,,Muy Bueno,,,,$,490000.0,Barracas,30.0,16333.333333333334,0.2244897959183673,,6-10,13.102162710901052
https://www.argenprop.com/departamento-alquiler--18300741,600000.0,80000.0,"Barracas, Capital Federal",50.0,50.0,1.0,3.0,Interno,Norte,2.0,,Bueno,,,,$,680000.0,Barracas,50.0,13600.0,0.1176470588235294,0.06,41-80,13.429849547739444
https://www.argenprop.com/departamento-alquiler--18164687,550000.0,111000.0,"Barracas, Capital Federal",40.0,45.0,1.0,2.0,Contra Frente,Oeste,1.0,,Excelente,,,,$,661000.0,Barracas,40.0,16525.0,0.1679273827534039,0.05,41-80,13.401510631691982
https://www.argenprop.com/departamento-alquiler--18314376,700000.0,160000.0,"Barracas, Capital Federal",,12.0,1.0,2.0,,,1.0,,,,,,$,860000.0,Barracas,,,0.1860465116279069,,11-20,13.664688831019712
https://www.argenprop.com/departamento-alquiler--18320351,680000.0,180000.0,"Barracas, Capital Federal",46.0,,1.0,3.0,Contra Frente,Este,2.0,,Excelente,,,,$,860000.0,Barracas,46.0,18695.652173913044,0.2093023255813953,0.0652173913043478,,13.664688831019712
https://www.argenprop.com/departamento-alquiler--18326896,550000.0,150000.0,"Barracas, Capital Federal",30.0,10.0,1.0,,Lateral,Norte,,,Excelente,,,,$,700000.0,Barracas,30.0,23333.33333333333,0.2142857142857142,,6-10,13.45883704259595
https://www.argenprop.com/departamento-alquiler--18327003,900000.0,140000.0,"Barracas, Capital Federal",49.0,,1.0,3.0,Lateral,Noroeste,2.0,,Excelente,,,,$,1040000.0,Barracas,49.0,21224.48979591837,0.1346153846153846,0.0612244897959183,,13.854732232655556
https://www.argenprop.com/departamento-alquiler--18327571,1500000.0,380000.0,"Barracas, Capital Federal",110.0,,2.0,3.0,Frente,Oeste,2.0,,Excelente,,,,$,1880000.0,Barracas,110.0,17090.909090909092,0.202127659574468,0.0272727272727272,,14.446782866720884
https://www.argenprop.com/departamento-alquiler--18328076,850000.0,300000.0,"Barracas, Capital Federal",,,1.0,3.0,Frente,,2.0,,Excelente,,,,$,1150000.0,Barracas,,,0.2608695652173913,,,13.955273369904273
https://www.argenprop.com/departamento-alquiler--18330174,500000.0,105000.0,"Barracas, Capital Federal",40.0,35.0,1.0,2.0,Lateral,Este,1.0,,Bueno,,,,$,605000.0,Barracas,40.0,15125.0,0.1735537190082644,0.05,21-40,13.312985389904174
https://www.argenprop.com/departamento-alquiler--18333395,730000.0,0.0,"Barracas, Capital Federal",47.0,10.0,1.0,2.0,Contra frente,,1.0,,,,,,$,730000.0,Barracas,47.0,15531.91489361702,0.0,0.0425531914893617,6-10,13.500801182986647
https://www.argenprop.com/departamento-alquiler--17537499,750000.0,130000.0,"Belgrano, Capital Federal",46.0,,1.0,,Contra Frente,Oeste,1.0,,Bueno,,,,$,880000.0,Belgrano,46.0,19130.434782608696,0.1477272727272727,,,13.68767832281738
https://www.argenprop.com/departamento-alquiler--18289604,650000.0,134000.0,"Belgrano R, Belgrano",,47.0,1.0,2.0,Frente,Noroeste,1.0,,Muy Bueno,,,,$,784000.0,Belgrano,,,0.1709183673469387,,41-80,13.572165574841936
https://www.argenprop.com/departamento-alquiler--18131688,960000.0,217000.0,"Belgrano C, Belgrano",47.0,10.0,1.0,2.0,Frente,Este,1.0,,Excelente,,Apto profesi.,,$,1177000.0,Belgrano,47.0,25042.55319148936,0.1843670348343245,0.0425531914893617,6-10,13.978480235859726
https://www.argenprop.com/departamento-alquiler--16006324,1215000.0,280000.0,"Belgrano C, Belgrano",,60.0,1.0,3.0,Contra Frente,Este,2.0,,Excelente,,,Per. mascota,USD,1495000.0,Belgrano,,,0.1872909698996655,,41-80,14.217637433703022
https://www.argenprop.com/departamento-alquiler--16112899,700000.0,100000.0,"Belgrano R, Belgrano",40.0,20.0,1.0,2.0,Frente,Sur,1.0,,Excelente,,,Per. mascota,$,800000.0,Belgrano,40.0,20000.0,0.125,0.05,11-20,13.592368256649284
https://www.argenprop.com/departamento-alquiler--15748124,680000.0,165000.0,"Belgrano, Capital Federal",32.0,18.0,1.0,,Contra Frente,Este,,,Excelente,,,Per. mascota,$,845000.0,Belgrano,32.0,26406.25,0.1952662721893491,,11-20,13.647093089770562
https://www.argenprop.com/departamento-alquiler--18285836,650000.0,0.0,"Belgrano, Capital Federal",,45.0,1.0,2.0,Lateral,,1.0,,Muy Bueno,,Apto profesi.,,$,650000.0,Belgrano,,,0.0,,41-80,13.384729180332174
https://www.argenprop.com/departamento-alquiler--18149025,1600000.0,330000.0,"Belgrano, Capital Federal",120.0,50.0,2.0,4.0,Frente,Norte,3.0,,,,,,$,1930000.0,Belgrano,120.0,16083.333333333334,0.1709844559585492,0.0333333333333333,41-80,14.47303107901565
https://www.argenprop.com/departamento-alquiler--18159364,1620000.0,398000.0,"Belgrano C, Belgrano",68.0,,2.0,3.0,,Norte,2.0,,Bueno,1.0,,,USD,2018000.0,Belgrano,68.0,29676.470588235294,0.197224975222993,0.0441176470588235,,14.517617975435709
https://www.argenprop.com/departamento-alquiler--18177479,700000.0,150000.0,"Belgrano, Capital Federal",42.0,,1.0,2.0,,Norte,1.0,,Muy Bueno,,,,$,850000.0,Belgrano,42.0,20238.09523809524,0.1764705882352941,0.0476190476190476,,13.652992804936396
https://www.argenprop.com/departamento-alquiler--18333148,1700000.0,294000.0,"Belgrano, Capital Federal",75.0,20.0,2.0,3.0,Lateral,Noreste,2.0,,Excelente,1.0,,,$,1994000.0,Belgrano,75.0,26586.666666666668,0.1474423269809428,0.04,11-20,14.505653731008309
https://www.argenprop.com/departamento-alquiler--6610692,450000.0,140000.0,"Belgrano C, Belgrano",34.0,30.0,1.0,2.0,Contra Frente,Este,1.0,,Excelente,,Apto profesi.,,$,590000.0,Belgrano,34.0,17352.941176470587,0.2372881355932203,0.0588235294117647,21-40,13.28787951079572
https://www.argenprop.com/departamento-alquiler--18336773,1700000.0,294000.0,"Belgrano, Capital Federal",75.0,20.0,2.0,3.0,Lateral,Noreste,2.0,,Excelente,1.0,,Per. mascota,$,1994000.0,Belgrano,75.0,26586.666666666668,0.1474423269809428,0.04,11-20,14.505653731008309
https://www.argenprop.com/departamento-alquiler--16613343,550000.0,140000.0,"Belgrano C, Belgrano",37.0,30.0,1.0,2.0,Lateral,Norte,1.0,,Excelente,,Apto profesi.,,$,690000.0,Belgrano,37.0,18648.64864864865,0.2028985507246377,0.054054054054054,21-40,13.444448325847754
https://www.argenprop.com/departamento-alquiler--18267768,700000.0,180000.0,"Belgrano C, Belgrano",47.0,80.0,,2.0,Contra Frente,,,,Muy Bueno,,,,$,880000.0,Belgrano,47.0,18723.40425531915,0.2045454545454545,0.0425531914893617,41-80,13.68767832281738
https://www.argenprop.com/departamento-alquiler--3634445,900000.0,100000.0,"Belgrano Barrancas, Belgrano",62.0,35.0,1.0,3.0,Lateral,Oeste,2.0,,Excelente,,,,$,1000000.0,Belgrano,62.0,16129.032258064515,0.1,0.0483870967741935,21-40,13.815511557963774
https://www.argenprop.com/departamento-alquiler--18335092,650000.0,300000.0,"Belgrano, Capital Federal",38.0,22.0,1.0,2.0,Frente,Este,1.0,,Excelente,,,,$,950000.0,Belgrano,38.0,25000.0,0.3157894736842105,0.0526315789473684,21-40,13.76421831620775
https://www.argenprop.com/departamento-alquiler--17701558,500000.0,120000.0,"Belgrano, Capital Federal",39.0,55.0,1.0,2.0,Lateral,Norte,1.0,,,,,,$,620000.0,Belgrano,39.0,15897.435897435897,0.1935483870967742,0.0512820512820512,41-80,13.3374763699232
https://www.argenprop.com/departamento-alquiler--18024944,490000.0,110000.0,"Belgrano, Capital Federal",27.0,20.0,1.0,,Frente,Oeste,,,Excelente,,,,$,600000.0,Belgrano,27.0,22222.222222222223,0.1833333333333333,,11-20,13.304686600863562
https://www.argenprop.com/departamento-alquiler--18229502,790000.0,136000.0,"Belgrano, Capital Federal",,,1.0,3.0,Contra Frente,,2.0,,Muy Bueno,,,,$,926000.0,Belgrano,,,0.1468682505399568,,,13.73863059354134
https://www.argenprop.com/departamento-alquiler--18103067,850000.0,160000.0,"Belgrano Barrancas, Belgrano",62.0,35.0,1.0,3.0,Lateral,Oeste,2.0,,Excelente,,,,$,1010000.0,Belgrano,62.0,16290.32258064516,0.1584158415841584,0.0483870967741935,21-40,13.82546187891596
https://www.argenprop.com/departamento-alquiler--18311186,450000.0,120000.0,"Belgrano, Capital Federal",31.0,50.0,1.0,2.0,Interno,,1.0,,Muy Bueno,,,,$,570000.0,Belgrano,31.0,18387.09677419355,0.2105263157894736,0.064516129032258,41-80,13.25339339419516
https://www.argenprop.com/departamento-alquiler--17904471,890000.0,350000.0,"Belgrano, Capital Federal",80.0,40.0,2.0,3.0,Contra frente,,2.0,,,1.0,Apto profesi.,,$,1240000.0,Belgrano,80.0,15500.0,0.282258064516129,0.0375,21-40,14.030622744032508
https://www.argenprop.com/departamento-alquiler--18295265,650000.0,0.0,"Belgrano, Capital Federal",30.0,,1.0,,,,,,Excelente,,,,$,650000.0,Belgrano,30.0,21666.666666666668,0.0,,,13.384729180332174
https://www.argenprop.com/departamento-alquiler--18282685,550000.0,120000.0,"Belgrano, Capital Federal",30.0,10.0,1.0,,Frente,Norte,,,Muy Bueno,,Apto profesi.,Per. mascota,$,670000.0,Belgrano,30.0,22333.33333333333,0.1791044776119403,,6-10,13.415034483903348
https://www.argenprop.com/departamento-alquiler--17895535,460000.0,110000.0,"Belgrano Chico, Belgrano",,,1.0,2.0,,,1.0,,Excelente,,,,$,570000.0,Belgrano,,,0.1929824561403508,,,13.25339339419516
https://www.argenprop.com/departamento-alquiler--17970466,400000.0,220000.0,"Belgrano C, Belgrano",30.0,8.0,1.0,,Contra Frente,Suroeste,,,Excelente,,Apto profesi.,Per. mascota,$,620000.0,Belgrano,30.0,20666.666666666668,0.3548387096774194,,6-10,13.3374763699232
