Link,precio,expensas,Barrio,Sup. cubierta,Antiguedad,Baños,Ambientes,Disposición,Orientación,Dormitorios,Toilettes,Estado,Cocheras,Apto profesional,Permite mascota,Moneda,Total,Barrio_simplificado,m2,precio_m2,expensas_ratio,amb_m2,Antig_binned,log_total
https://www.argenprop.com/departamento-alquiler--18291638,650000.0,125000.0,"Caballito Norte, Caballito",30.0,10.0,1.0,,Contra frente,Oeste,1.0,,,,Apto profesi.,,$,775000.0,Caballito,30.0,25833.333333333332,0.16129032258064516,,6-10,13.560619598657233
https://www.argenprop.com/departamento-alquiler--7292698,499000.0,133000.0,"Caballito, Capital Federal",46.0,50.0,1.0,2.0,Contra Frente,,1.0,,Muy Bueno,,,,$,632000.0,Caballito,46.0,13739.130434782608,0.21044303797468356,0.043478260869565216,41-80,13.356646255406224
https://www.argenprop.com/departamento-alquiler--17900633,700000.0,212000.0,"Caballito, Capital Federal",55.0,45.0,1.0,3.0,Frente,Norte,2.0,,,,,,$,912000.0,Caballito,55.0,16581.81818181818,0.2324561403508772,0.05454545454545454,41-80,13.723396365547096
https://www.argenprop.com/departamento-alquiler--8538051,1800000.0,330000.0,"Caballito, Capital Federal",,,2.0,3.0,Frente,Este,2.0,,Excelente,,,,$,2130000.0,Caballito,,,0.15492957746478872,,,14.571633007169066
https://www.argenprop.com/departamento-alquiler--12136506,700000.0,70000.0,"Caballito, Capital Federal",50.0,38.0,1.0,2.0,Contra Frente,Este,1.0,,Excelente,,,,$,770000.0,Caballito,50.0,15400.0,0.09090909090909091,0.04,21-40,13.554147092530322
https://www.argenprop.com/departamento-alquiler--18327763,390000.0,140000.0,"Caballito Norte, Caballito",33.0,25.0,1.0,,Contra Frente,Norte,,,Excelente,,,,$,530000.0,Caballito,33.0,16060.60606060606,0.2641509433962264,,21-40,13.180634172318978
https://www.argenprop.com/departamento-alquiler--15400245,620000.0,135000.0,"Caballito, Capital Federal",,5.0,1.0,2.0,Contra Frente,,1.0,,Excelente,1.0,,,$,755000.0,Caballito,,,0.17880794701986755,,1-5,13.534474352733596
https://www.argenprop.com/departamento-alquiler--18295599,650000.0,90000.0,"Caballito Sur, Caballito",36.0,10.0,1.0,,Contra Frente,Norte,1.0,,Excelente,,,,$,740000.0,Caballito,36.0,20555.555555555555,0.12162162162162163,,6-10,13.51440681653079
https://www.argenprop.com/departamento-alquiler--18323278,650000.0,90000.0,"Caballito Sur, Caballito",34.0,,1.0,,Contra Frente,Noroeste,,,Excelente,,,,$,740000.0,Caballito,34.0,21764.70588235294,0.12162162162162163,,,13.51440681653079
https://www.argenprop.com/departamento-alquiler--17089259,550000.0,95000.0,"Parque Rivadavia, Caballito",40.0,50.0,1.0,2.0,Frente,Noreste,1.0,,Muy Bueno,,Apto profesi.,,$,645000.0,Caballito,40.0,16125.0,0.14728682170542637,0.05,41-80,13.377007146164305
https://www.argenprop.com/departamento-alquiler--18319314,480000.0,90000.0,"Caballito, Capital Federal",30.0,,1.0,2.0,Lateral,,1.0,,Muy Bueno,,,Per. mascota,$,570000.0,Caballito,30.0,19000.0,0.15789473684210525,0.06666666666666667,,13.25339339419516
https://www.argenprop.com/departamento-alquiler--18002486,700000.0,170000.0,"Caballito, Capital Federal",,,1.0,3.0,,,2.0,,,,,,$,870000.0,Caballito,,,0.19540229885057472,,,13.676249640055394
https://www.argenprop.com/departamento-alquiler--18286373,742500000.0,134000.0,"Caballito, Capital Federal",32.0,17.0,1.0,,Contra Frente,,1.0,,Muy Bueno,1.0,,,USD,742634000.0,Caballito,32.0,23207312.5,0.00018043881642908888,,11-20,20.42571388508516
https://www.argenprop.com/departamento-alquiler--18300979,580000.0,148000.0,"Parque Rivadavia, Caballito",43.0,,1.0,2.0,Frente,,1.0,,Excelente,,,Per. mascota,$,728000.0,Caballito,43.0,16930.232558139534,0.2032967032967033,0.046511627906976744,,13.498057700804253
https://www.argenprop.com/departamento-alquiler--18291377,550000.0,85000.0,"Caballito, Capital Federal",40.0,40.0,1.0,2.0,Interno,Este,1.0,,Muy Bueno,,Apto profesi.,,$,635000.0,Caballito,40.0,15875.0,0.13385826771653545,0.05,21-40,13.361381852676738
https://www.argenprop.com/departamento-alquiler--18041599,700000.0,120000.0,"Caballito, Capital Federal",50.0,,1.0,2.0,Contra Frente,,1.0,,Muy Bueno,,Apto profesi.,Per. mascota,$,820000.0,Caballito,50.0,16400.0,0.14634146341463414,0.04,,13.617060838751888
https://www.argenprop.com/departamento-alquiler--17889669,1400000.0,212000.0,"Caballito Sur, Caballito",65.0,,2.0,3.0,Frente,Este,2.0,,Excelente,,Apto profesi.,Per. mascota,$,1612000.0,Caballito,65.0,24800.0,0.1315136476426799,0.046153846153846156,,14.292986822395912
https://www.argenprop.com/departamento-alquiler--18322488,450000.0,160000.0,"Caballito, Capital Federal",31.0,12.0,1.0,,Contra Frente,Suroeste,,,Muy Bueno,,,,$,610000.0,Caballito,31.0,19677.41935483871,0.26229508196721313,,11-20,13.321215875492413
https://www.argenprop.com/departamento-alquiler--18288370,540000.0,125000.0,"Caballito, Capital Federal",,10.0,1.0,,Contra Frente,,,,Excelente,,,,$,665000.0,Caballito,,,0.18796992481203006,,6-10,13.407543823396258
https://www.argenprop.com/departamento-alquiler--17947259,450000.0,0.0,"Caballito, Capital Federal",20.0,45.0,1.0,,Frente,Noreste,,,Muy Bueno,,,,$,450000.0,Caballito,20.0,22500.0,0.0,,41-80,13.017005083966255
https://www.argenprop.com/departamento-alquiler--18230620,380000.0,100000.0,"Caballito, Capital Federal",,15.0,,,Frente,Norte,,,Excelente,,,,$,480000.0,Caballito,,,0.20833333333333334,,11-20,13.081543466215237
https://www.argenprop.com/departamento-alquiler--17992078,600000.0,140000.0,"Caballito, Capital Federal",42.0,,1.0,2.0,Frente,,1.0,,Muy Bueno,,,,$,740000.0,Caballito,42.0,17619.04761904762,0.1891891891891892,0.047619047619047616,,13.51440681653079
https://www.argenprop.com/departamento-alquiler--18077287,430000.0,220000.0,"Caballito, Capital Federal",30.0,10.0,1.0,,,,,,Muy Bueno,,,,$,650000.0,Caballito,30.0,21666.666666666668,0.3384615384615385,,6-10,13.384729180332174
https://www.argenprop.com/departamento-alquiler--18159139,420000.0,80000.0,"Caballito, Capital Federal",,35.0,1.0,,Interno,Este,,,Excelente,,,,$,500000.0,Caballito,,,0.16,,21-40,13.122365377402328
https://www.argenprop.com/departamento-alquiler--16958463,400000.0,80000.0,"Caballito, Capital Federal",35.0,40.0,,2.0,,Norte,1.0,,Bueno,,,,$,480000.0,Caballito,35.0,13714.285714285714,0.16666666666666666,0.05714285714285714,21-40,13.081543466215237
https://www.argenprop.com/departamento-alquiler--18317750,360000.0,95000.0,"Parque Rivadavia, Caballito",,45.0,,,Frente,Noroeste,,,Muy Bueno,,Apto profesi.,,$,455000.0,Caballito,,,0.2087912087912088,,41-80,13.02805489573287
https://www.argenprop.com/departamento-alquiler--17995319,580000.0,127000.0,"Parque Rivadavia, Caballito",,,1.0,2.0,Frente,,1.0,,Excelente,,,,$,707000.0,Caballito,,,0.17963224893917965,,,13.468787359304866
https://www.argenprop.com/departamento-alquiler--18149197,550000.0,187000.0,"Caballito, Capital Federal",38.0,,1.0,2.0,Frente,,1.0,,Muy Bueno,,,,$,737000.0,Caballito,38.0,19394.736842105263,0.2537313432835821,0.05263157894736842,,13.510344528022657
https://www.argenprop.com/departamento-alquiler--18136169,450000.0,80000.0,"Caballito, Capital Federal",,60.0,1.0,,Interno,,,,Muy Bueno,,,,$,530000.0,Caballito,,,0.1509433962264151,,41-80,13.180634172318978
https://www.argenprop.com/departamento-alquiler--18322076,950000.0,0.0,"Caballito Norte, Caballito",74.0,50.0,1.0,3.0,Frente,Noreste,2.0,,,,,,$,950000.0,Caballito,74.0,12837.837837837838,0.0,0.04054054054054054,41-80,13.76421831620775
https://www.argenprop.com/departamento-alquiler--18332442,650000.0,75000.0,"Caballito, Capital Federal",30.0,50.0,,2.0,Frente,,1.0,,Muy Bueno,,,,$,725000.0,Caballito,30.0,24166.666666666668,0.10344827586206896,0.06666666666666667,41-80,13.493928313146206
https://www.argenprop.com/departamento-alquiler--18327471,650000.0,150000.0,"Caballito, Capital Federal",,50.0,1.0,3.0,Frente,,2.0,,Bueno,,,,$,800000.0,Caballito,,,0.1875,,41-80,13.592368256649284
https://www.argenprop.com/departamento-alquiler--17934022,400000.0,60000.0,"Caballito, Capital Federal",30.0,70.0,1.0,2.0,Lateral,,1.0,,Excelente,,,,$,460000.0,Caballito,30.0,15333.333333333334,0.13043478260869565,0.06666666666666667,41-80,13.038983942375959
https://www.argenprop.com/departamento-alquiler--18111624,1000000.0,160000.0,"Caballito, Capital Federal",60.0,15.0,2.0,3.0,Frente,Noroeste,2.0,,Excelente,1.0,,,$,1160000.0,Caballito,60.0,19333.333333333332,0.13793103448275862,0.05,11-20,13.963931425151141
https://www.argenprop.com/departamento-alquiler--18057381,1000000.0,210000.0,"Caballito, Capital Federal",86.0,,1.0,3.0,Frente,,3.0,1.0,Bueno,,Apto profesi.,Per. mascota,$,1210000.0,Caballito,86.0,14069.767441860466,0.17355371900826447,0.03488372093023256,,14.006131744018864
https://www.argenprop.com/departamento-alquiler--18166578,850000.0,200000.0,"Caballito, Capital Federal",,10.0,1.0,2.0,Frente,,1.0,,Muy Bueno,1.0,,,$,1050000.0,Caballito,,,0.19047619047619047,,6-10,13.864301674514206
https://www.argenprop.com/departamento-alquiler--18048137,950000.0,300000.0,"Parque Rivadavia, Caballito",,,,,,,,,,,,,$,1250000.0,Caballito,,,0.24,,,14.038654909278163
https://www.argenprop.com/departamento-alquiler--12536581,500000.0,260000.0,"Caballito, Capital Federal",40.0,15.0,1.0,2.0,Frente,Sur,1.0,,Excelente,,,,$,760000.0,Caballito,40.0,19000.0,0.34210526315789475,0.05,11-20,13.541075028051122
https://www.argenprop.com/departamento-alquiler--15248520,600000.0,120000.0,"Parque Rivadavia, Caballito",31.0,40.0,1.0,2.0,Lateral,Oeste,1.0,,Bueno,,,,$,720000.0,Caballito,31.0,23225.8064516129,0.16666666666666666,0.06451612903225806,21-40,13.487007879880162
https://www.argenprop.com/departamento-alquiler--17962140,700000.0,140000.0,"Caballito, Capital Federal",44.0,29.0,1.0,2.0,Frente,Oeste,1.0,,Excelente,,,,$,840000.0,Caballito,44.0,19090.909090909092,0.16666666666666666,0.045454545454545456,21-40,13.641158361294979
https://www.argenprop.com/departamento-alquiler--18207810,690000.0,80000.0,"Parque Rivadavia, Caballito",35.0,50.0,1.0,2.0,Lateral,,1.0,,Excelente,,Apto profesi.,Per. mascota,$,770000.0,Caballito,35.0,22000.0,0.1038961038961039,0.05714285714285714,41-80,13.554147092530322
https://www.argenprop.com/departamento-alquiler--17890069,750000.0,100000.0,"Caballito, Capital Federal",60.0,45.0,1.0,3.0,Contra frente,,2.0,,Muy Bueno,,,,$,850000.0,Caballito,60.0,14166.666666666666,0.11764705882352941,0.05,41-80,13.652992804936396
https://www.argenprop.com/departamento-alquiler--17927130,640000.0,72000.0,"Caballito Norte, Caballito",33.0,4.0,1.0,,Interno,Noroeste,,,Excelente,,Apto profesi.,Per. mascota,$,712000.0,Caballito,33.0,21575.757575757576,0.10112359550561797,,1-5,13.475834594887509
https://www.argenprop.com/departamento-alquiler--18304565,620000.0,113000.0,"Caballito, Capital Federal",32.0,50.0,1.0,2.0,Lateral,Este,1.0,,Muy Bueno,,Apto profesi.,,$,733000.0,Caballito,32.0,22906.25,0.15416098226466576,0.0625,41-80,13.504902345124338
https://www.argenprop.com/departamento-alquiler--18328841,600000.0,130000.0,"Caballito, Capital Federal",28.0,,1.0,,Frente,Noroeste,,,Excelente,,,,$,730000.0,Caballito,28.0,26071.428571428572,0.1780821917808219,,,13.500801182986649
https://www.argenprop.com/departamento-alquiler--18254278,495000.0,65000.0,"Caballito, Capital Federal",27.0,15.0,1.0,,,,,,Muy Bueno,,,,$,560000.0,Caballito,27.0,20740.74074074074,0.11607142857142858,,11-20,13.235693848424024
https://www.argenprop.com/departamento-alquiler--18171565,550000.0,0.0,"Caballito, Capital Federal",34.0,30.0,1.0,,Frente,Este,,,Excelente,,,,$,550000.0,Caballito,34.0,16176.470588235294,0.0,,21-40,13.217675375388819
https://www.argenprop.com/departamento-alquiler--18179177,670000.0,150000.0,"Cid Campeador, Caballito",54.0,50.0,1.0,3.0,Frente,Oeste,2.0,,Regular,,,,$,820000.0,Caballito,54.0,15185.185185185184,0.18292682926829268,0.05555555555555555,41-80,13.617060838751888
https://www.argenprop.com/departamento-alquiler--8051909,580000.0,165000.0,"Caballito, Capital Federal",45.0,45.0,1.0,3.0,Frente,Suroeste,2.0,,Excelente,,,,$,745000.0,Caballito,45.0,16555.555555555555,0.2214765100671141,0.06666666666666667,41-80,13.521140839642674
https://www.argenprop.com/departamento-alquiler--18181494,400000.0,110000.0,"Caballito Norte, Caballito",20.0,45.0,1.0,,Contra Frente,Suroeste,,,Muy Bueno,,Apto profesi.,,$,510000.0,Caballito,20.0,25500.0,0.21568627450980393,,41-80,13.1421679654829
https://www.argenprop.com/departamento-alquiler--17957292,520000.0,64000.0,"Parque Rivadavia, Caballito",36.0,,1.0,2.0,Lateral,Norte,1.0,,,,,,$,584000.0,Caballito,36.0,16222.222222222223,0.1095890410958904,0.05555555555555555,,13.277657974137664
https://www.argenprop.com/departamento-alquiler--11836014,550000.0,120000.0,"Caballito, Capital Federal",30.0,8.0,1.0,,Frente,,,,Excelente,,,,$,670000.0,Caballito,30.0,22333.333333333332,0.1791044776119403,,6-10,13.415034483903348
https://www.argenprop.com/departamento-alquiler--18236690,550000.0,95000.0,"Caballito Norte, Caballito",38.0,60.0,1.0,2.0,Interno,,1.0,,Bueno,,,Per. mascota,$,645000.0,Caballito,38.0,16973.684210526317,0.14728682170542637,0.05263157894736842,41-80,13.377007146164305
https://www.argenprop.com/departamento-alquiler--17080237,700000.0,260000.0,"Parque Rivadavia, Caballito",,,1.0,2.0,Frente,Norte,1.0,,Excelente,,Apto profesi.,,$,960000.0,Caballito,,,0.2708333333333333,,,13.774689605110144
https://www.argenprop.com/departamento-alquiler--18223832,640000.0,0.0,"Caballito, Capital Federal",47.0,,,2.0,,,1.0,,,,,,$,640000.0,Caballito,47.0,13617.021276595744,0.0,0.0425531914893617,,13.369225017834633
https://www.argenprop.com/departamento-alquiler--16328839,700000.0,200000.0,"Caballito Norte, Caballito",45.0,45.0,1.0,2.0,Frente,Oeste,1.0,,Muy Bueno,1.0,,Per. mascota,$,900000.0,Caballito,45.0,20000.0,0.2222222222222222,0.044444444444444446,41-80,13.710151153416941
https://www.argenprop.com/departamento-alquiler--3259775,500000.0,145000.0,"Caballito Sur, Caballito",30.0,15.0,1.0,,Frente,Este,,,Excelente,,,,$,645000.0,Caballito,30.0,21500.0,0.2248062015503876,,11-20,13.377007146164305
https://www.argenprop.com/departamento-alquiler--18314618,590000.0,123000.0,"Caballito, Capital Federal",30.0,45.0,1.0,,Interno,Este,,,Muy Bueno,,Apto profesi.,,$,713000.0,Caballito,30.0,23766.666666666668,0.17251051893408134,,41-80,13.477238101919994
https://www.argenprop.com/departamento-alquiler--18322425,1050000.0,200000.0,"Caballito, Capital Federal",64.0,45.0,1.0,3.0,Frente,Noreste,2.0,,Excelente,,,,$,1250000.0,Caballito,64.0,19531.25,0.16,0.046875,41-80,14.038654909278163
https://www.argenprop.com/departamento-alquiler--18162599,550000.0,76000.0,"Caballito, Capital Federal",33.0,45.0,1.0,2.0,,Norte,1.0,,,,,Per. mascota,$,626000.0,Caballito,33.0,18969.696969696968,0.12140575079872204,0.06060606060606061,41-80,13.347107247525049
https://www.argenprop.com/departamento-alquiler--18292636,390000.0,154000.0,"Caballito, Capital Federal",26.0,40.0,,,Frente,,,,,,,,$,544000.0,Caballito,26.0,20923.076923076922,0.28308823529411764,,21-40,13.206706364071684
https://www.argenprop.com/departamento-alquiler--17900345,490000.0,120000.0,"Caballito, Capital Federal",31.0,40.0,1.0,,Contra frente,Sudoeste,,,,,,,$,610000.0,Caballito,31.0,19677.41935483871,0.19672131147540983,,21-40,13.321215875492413
https://www.argenprop.com/departamento-alquiler--17714747,850000.0,250000.0,"Caballito Norte, Caballito",80.0,55.0,2.0,4.0,Frente,Noroeste,3.0,,Muy Bueno,,,,$,1100000.0,Caballito,80.0,13750.0,0.22727272727272727,0.05,41-80,13.910821646859095
https://www.argenprop.com/departamento-alquiler--18332142,550000.0,150000.0,"Caballito, Capital Federal",30.0,12.0,1.0,,Contra Frente,Este,,,Excelente,,,,$,700000.0,Caballito,30.0,23333.333333333332,0.21428571428571427,,11-20,13.45883704259595
https://www.argenprop.com/departamento-alquiler--18318931,700000.0,96000.0,"Caballito, Capital Federal",32.0,,1.0,2.0,Contra Frente,,1.0,,Bueno,,,Per. mascota,$,796000.0,Caballito,32.0,24875.0,0.12060301507537688,0.0625,,13.587355721107137
https://www.argenprop.com/departamento-alquiler--18216215,630000.0,211000.0,"Caballito, Capital Federal",46.0,12.0,2.0,2.0,Frente,Este,1.0,,Muy Bueno,,,,$,841000.0,Caballito,46.0,18282.608695652172,0.25089179548156954,0.043478260869565216,11-20,13.642348128015021
https://www.argenprop.com/departamento-alquiler--18276757,550000.0,175000.0,"Caballito, Capital Federal",36.0,30.0,1.0,2.0,Contra Frente,Norte,1.0,,Excelente,,Apto profesi.,,$,725000.0,Caballito,36.0,20138.88888888889,0.2413793103448276,0.05555555555555555,21-40,13.493928313146206
https://www.argenprop.com/departamento-alquiler--17601458,480000.0,85000.0,"Caballito, Capital Federal",43.0,,1.0,2.0,Contra frente,,1.0,,,,,,$,565000.0,Caballito,43.0,13139.53488372093,0.1504424778761062,0.046511627906976744,,13.244582780038517
https://www.argenprop.com/departamento-alquiler--17994423,800000.0,120000.0,"Caballito Norte, Caballito",53.0,50.0,1.0,3.0,Contra frente,Este,2.0,,Bueno,,,,$,920000.0,Caballito,53.0,17358.490566037737,0.13043478260869565,0.05660377358490566,41-80,13.732130035981154
https://www.argenprop.com/departamento-alquiler--18145835,1200000.0,260000.0,"Cid Campeador, Caballito",93.0,45.0,1.0,4.0,Frente,Este,3.0,2.0,Muy Bueno,1.0,,,$,1460000.0,Caballito,93.0,15698.924731182795,0.1780821917808219,0.043010752688172046,41-80,14.19394767861579
https://www.argenprop.com/departamento-alquiler--18163168,650000.0,150000.0,"Caballito, Capital Federal",,10.0,1.0,2.0,Frente,Noreste,1.0,,,,,,$,800000.0,Caballito,,,0.1875,,6-10,13.592368256649284
https://www.argenprop.com/departamento-alquiler--18193195,550000.0,80000.0,"Primera Junta, Caballito",43.0,50.0,,2.0,Interno,,1.0,,Bueno,,Apto profesi.,,$,630000.0,Caballito,43.0,14651.162790697674,0.12698412698412698,0.046511627906976744,41-80,13.353476685668044
https://www.argenprop.com/departamento-alquiler--18260472,880000.0,128000.0,"Caballito, Capital Federal",47.0,50.0,1.0,3.0,Lateral,,2.0,,Muy Bueno,,Apto profesi.,Per. mascota,$,1008000.0,Caballito,47.0,21446.808510638297,0.12698412698412698,0.06382978723404255,41-80,13.82347971967645
https://www.argenprop.com/departamento-alquiler--18212173,600000.0,190000.0,"Caballito, Capital Federal",45.0,12.0,1.0,2.0,Frente,Noreste,1.0,,Excelente,,,,$,790000.0,Caballito,45.0,17555.555555555555,0.24050632911392406,0.044444444444444446,11-20,13.579789490265188
https://www.argenprop.com/departamento-alquiler--18077540,600000.0,150000.0,"Caballito, Capital Federal",43.0,50.0,1.0,2.0,Contra Frente,Oeste,1.0,,Muy Bueno,,,,$,750000.0,Caballito,43.0,17441.86046511628,0.2,0.046511627906976744,41-80,13.527829818844937
https://www.argenprop.com/departamento-alquiler--18320533,550000.0,220000.0,"Caballito Sur, Caballito",,20.0,1.0,,Frente,Oeste,,,Excelente,,Apto profesi.,,$,770000.0,Caballito,,,0.2857142857142857,,11-20,13.554147092530322
https://www.argenprop.com/departamento-alquiler--16952408,710000.0,178000.0,"Caballito, Capital Federal",46.0,48.0,1.0,2.0,Frente,Sur,1.0,,Muy Bueno,,,,$,888000.0,Caballito,46.0,19304.347826086956,0.20045045045045046,0.043478260869565216,41-80,13.6967281480998
https://www.argenprop.com/departamento-alquiler--18250907,750000.0,0.0,"Chacarita, Capital Federal",,,1.0,3.0,Frente,,2.0,1.0,Excelente,,,,$,750000.0,Chacarita,,,0.0,,,13.527829818844937
https://www.argenprop.com/departamento-alquiler--18239637,580000.0,80000.0,"Chacarita, Capital Federal",32.0,,1.0,,,,,,Excelente,,Apto profesi.,,$,660000.0,Chacarita,32.0,20625.0,0.12121212121212122,,,13.399996629152975
https://www.argenprop.com/departamento-alquiler--18222976,550000.0,218000.0,"Chacarita, Capital Federal",30.0,10.0,1.0,,Contra Frente,Noreste,,,Muy Bueno,,Apto profesi.,Per. mascota,$,768000.0,Chacarita,30.0,25600.0,0.2838541666666667,,6-10,13.551546314212295
https://www.argenprop.com/departamento-alquiler--18003103,680000.0,59000.0,"Chacarita, Capital Federal",45.0,40.0,1.0,2.0,Lateral,,1.0,,,,,,$,739000.0,Chacarita,45.0,16422.222222222223,0.07983761840324763,0.044444444444444446,21-40,13.513054553109397
https://www.argenprop.com/departamento-alquiler--18037507,400000.0,69000.0,"Chacarita, Capital Federal",24.0,40.0,1.0,,Frente,,,,,,,,$,469000.0,Chacarita,24.0,19541.666666666668,0.14712153518123666,,21-40,13.058360179622305
https://www.argenprop.com/departamento-alquiler--17446993,790000.0,130000.0,"Chacarita, Capital Federal",46.0,7.0,1.0,2.0,Contra Frente,,1.0,,Excelente,,,,$,920000.0,Chacarita,46.0,20000.0,0.14130434782608695,0.043478260869565216,6-10,13.732130035981154
https://www.argenprop.com/departamento-alquiler--17821782,600000.0,98000.0,"Chacarita, Capital Federal",55.0,50.0,1.0,3.0,Contra frente,,2.0,,Bueno,,,Per. mascota,$,698000.0,Chacarita,55.0,12690.90909090909,0.14040114613180515,0.05454545454545454,41-80,13.455975814408239
https://www.argenprop.com/departamento-alquiler--18115839,550000.0,123000.0,"Chacarita, Capital Federal",32.0,,1.0,,,,,,,,Apto profesi.,,$,673000.0,Chacarita,32.0,21031.25,0.1827637444279346,,,13.419502094509863
https://www.argenprop.com/departamento-alquiler--17822262,550000.0,200000.0,"Chacarita, Capital Federal",27.0,8.0,1.0,,Frente,Suroeste,,,Excelente,,Apto profesi.,,$,750000.0,Chacarita,27.0,27777.777777777777,0.26666666666666666,,6-10,13.527829818844937
https://www.argenprop.com/departamento-alquiler--18292470,400000.0,156000.0,"Chacarita, Capital Federal",37.0,,1.0,,Frente,Norte,,,Excelente,,Apto profesi.,,$,556000.0,Chacarita,37.0,15027.027027027027,0.2805755395683453,,,13.228525371792253
https://www.argenprop.com/departamento-alquiler--18247837,650000.0,0.0,"Chacarita, Capital Federal",32.0,35.0,1.0,2.0,Contra frente,Oeste,1.0,,,,,,$,650000.0,Chacarita,32.0,20312.5,0.0,0.0625,21-40,13.384729180332174
https://www.argenprop.com/departamento-alquiler--17506059,800000.0,215000.0,"Chacarita, Capital Federal",43.0,3.0,1.0,2.0,,,1.0,,Excelente,1.0,Apto profesi.,,$,1015000.0,Chacarita,43.0,23604.6511627907,0.21182266009852216,0.046511627906976744,1-5,13.830400155679214
https://www.argenprop.com/departamento-alquiler--17959557,550000.0,124000.0,"Chacarita, Capital Federal",47.0,55.0,1.0,2.0,Contra frente,Noreste,1.0,,,,,,$,674000.0,Chacarita,47.0,14340.425531914894,0.18397626112759644,0.0425531914893617,41-80,13.420986873572868
https://www.argenprop.com/departamento-alquiler--17771782,450000.0,135000.0,"Chacarita, Capital Federal",31.0,,1.0,,Frente,,,,Excelente,,Apto profesi.,,$,585000.0,Chacarita,31.0,18870.967741935485,0.23076923076923078,,,13.279368835614243
https://www.argenprop.com/departamento-alquiler--17849297,500000.0,40000.0,"Chacarita, Capital Federal",43.0,60.0,1.0,2.0,,,,,,,,,$,540000.0,Chacarita,43.0,12558.139534883721,0.07407407407407407,0.046511627906976744,41-80,13.199326270390594
https://www.argenprop.com/departamento-alquiler--10649200,1000000.0,300000.0,"Chacarita, Capital Federal",105.0,,2.0,4.0,Frente,Este,3.0,,Bueno,,,,$,1300000.0,Chacarita,105.0,12380.952380952382,0.23076923076923078,0.0380952380952381,,14.077875591662238
https://www.argenprop.com/departamento-alquiler--6273301,550000.0,142000.0,"Chacarita, Capital Federal",43.0,35.0,1.0,2.0,Frente,Este,1.0,,Muy Bueno,,,,$,692000.0,Chacarita,43.0,16093.023255813954,0.20520231213872833,0.046511627906976744,21-40,13.447342679685468
https://www.argenprop.com/departamento-alquiler--18254565,450000.0,70000.0,"Chacarita, Capital Federal",25.0,35.0,1.0,,Frente,Este,,,,,,,$,520000.0,Chacarita,25.0,20800.0,0.1346153846153846,,21-40,13.161586013632684
https://www.argenprop.com/departamento-alquiler--18296603,850000.0,0.0,"Chacarita, Capital Federal",56.0,45.0,1.0,3.0,Frente,,2.0,,Bueno,,,,$,850000.0,Chacarita,56.0,15178.57142857143,0.0,0.05357142857142857,41-80,13.652992804936396
https://www.argenprop.com/departamento-alquiler--17288750,700000.0,25000.0,"Chacarita, Capital Federal",95.0,10.0,1.0,3.0,Frente,Oeste,2.0,,,,,,$,725000.0,Chacarita,95.0,7631.578947368421,0.034482758620689655,0.031578947368421054,6-10,13.493928313146206
https://www.argenprop.com/departamento-alquiler--17833380,500000.0,0.0,"Chacarita, Capital Federal",30.0,12.0,1.0,,Frente,,,,,,,,$,500000.0,Chacarita,30.0,16666.666666666668,0.0,,11-20,13.122365377402328
https://www.argenprop.com/departamento-alquiler--18003587,810000.0,140000.0,"Chacarita, Capital Federal",32.0,,1.0,,Frente,,,,,,Apto profesi.,,USD,950000.0,Chacarita,32.0,29687.5,0.14736842105263157,,,13.76421831620775
https://www.argenprop.com/departamento-alquiler--18225441,750000.0,280000.0,"Chacarita, Capital Federal",56.0,18.0,1.0,2.0,Frente,,1.0,,,1.0,,,$,1030000.0,Chacarita,56.0,18392.85714285714,0.27184466019417475,0.03571428571428571,11-20,13.845070331079134
https://www.argenprop.com/departamento-alquiler--18061304,1000000.0,0.0,"Chacarita, Capital Federal",62.0,60.0,1.0,3.0,Frente,,2.0,,,,,,$,1000000.0,Chacarita,62.0,16129.032258064517,0.0,0.04838709677419355,41-80,13.815511557963774
https://www.argenprop.com/departamento-alquiler--18256079,750000.0,138000.0,"Chacarita, Capital Federal",32.0,,1.0,2.0,Frente,Norte,,,,,Apto profesi.,,$,888000.0,Chacarita,32.0,27750.0,0.1554054054054054,0.0625,,13.6967281480998
https://www.argenprop.com/departamento-alquiler--18256337,750000.0,140000.0,"Chacarita, Capital Federal",30.0,,1.0,,Contra frente,,,,,,Apto profesi.,,$,890000.0,Chacarita,30.0,29666.666666666668,0.15730337078651685,,,13.698977865303197
https://www.argenprop.com/departamento-alquiler--18274249,450000.0,0.0,"Chacarita, Capital Federal",22.0,,1.0,,,,,,,,,,$,450000.0,Chacarita,22.0,20454.545454545456,0.0,,,13.017005083966255
https://www.argenprop.com/departamento-alquiler--18276940,510000.0,180000.0,"Chacarita, Capital Federal",30.0,2.0,1.0,,Frente,,,,,,Apto profesi.,,$,690000.0,Chacarita,30.0,23000.0,0.2608695652173913,,1-5,13.444448325847754
